192.168.178.30 - - [22/Apr/2015:08:52:08 +0200] "GET / HTTP/1.1" 500 205 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:08:54:17 +0200] "GET / HTTP/1.1" 500 205 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:08:54:17 +0200] "GET /favicon.ico HTTP/1.1" 304 178 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:08:57:12 +0200] "GET / HTTP/1.1" 500 205 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:08:57:12 +0200] "GET /favicon.ico HTTP/1.1" 304 178 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:08:57:14 +0200] "GET / HTTP/1.1" 500 205 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:08:57:48 +0200] "GET / HTTP/1.1" 500 205 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:09:05:16 +0200] "GET / HTTP/1.1" 500 205 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:09:05:16 +0200] "GET /favicon.ico HTTP/1.1" 304 178 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:09:18:55 +0200] "GET / HTTP/1.1" 500 205 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:09:18:56 +0200] "GET /favicon.ico HTTP/1.1" 304 178 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:09:36:43 +0200] "GET / HTTP/1.1" 500 16356 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:09:36:43 +0200] "GET /favicon.ico HTTP/1.1" 304 178 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:10:26:05 +0200] "GET / HTTP/1.1" 500 16356 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:10:26:05 +0200] "GET /favicon.ico HTTP/1.1" 304 178 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:10:38:47 +0200] "GET / HTTP/1.1" 200 1483 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:10:38:47 +0200] "GET /favicon.ico HTTP/1.1" 200 294 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:10:45:11 +0200] "GET / HTTP/1.1" 200 1483 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:11:00:41 +0200] "GET / HTTP/1.1" 200 1483 "http://192.168.178.32/index.php" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
